源站点,租房类型,标题,室厅卫,面积,小区,地区,房源,价格,原文链接
58,整租,西乡地铁站 青年公寓出租 家电全齐 业主直租,5室2厅3卫,238㎡,中熙香缇湾花园,西乡,个人,500,http://short.58.com/zd_p/a4653719-27e2-4a7e-91b7-9bbc174dcee1/?target=fh-16-xgk_hvimob_32667424045459q-feykn&end=end
58,整租,地铁站160 1室0厅1卫,1室0厅1卫,32㎡,None,西乡,个人,800,http://short.58.com/zd_p/475fe979-7908-4daf-9245-11d108477265/?target=fh-16-xgk_hvimob_84438853705137q-feykn&end=end
58,整租,花样年花乡家 1室1厅1卫,1室1厅1卫,43㎡,花样年花乡家园,宝安中心区,个人,4000,http://short.58.com/zd_p/a7532b0a-f74f-43fb-b30c-854996957aaa/?target=fh-16-xgk_hvimob_84485930972023q-feykn&end=end
58,整租,宝安沙井名豪丽城 2室2厅 85平米 精装修 押二付,2室2厅1卫,85㎡,名豪丽城,沙井,个人,2600,http://short.58.com/zd_p/c39109ea-2c26-4348-af99-baa45681704a/?target=fh-16-xgk_hvimob_32602148954382q-feykn&end=end
58,整租,宝安西乡宝悦公寓 单间 一房一厅 二房一厅 多种户型,1室0厅1卫,25㎡,None,西乡,个人,1600,http://short.58.com/zd_p/ed8db9d1-f77d-46c5-bfdb-543a54e64ac6/?target=fh-16-xgk_hvimob_32663509416909q-feykn&end=end
58,整租,利害了我的办公室 通透明亮 颜值高 找寻接班人,2室1厅1卫,88㎡,None,松岗,个人,2800,http://short.58.com/zd_p/9cf92baa-fecb-449f-8f42-4565f805b842/?target=fh-16-xgk_hvimob_32231249683457q-feykn&end=end
58,整租,深航假日名居 1室0厅0卫,1室0厅0卫,20㎡,None,宝安中心区,个人,1400,http://short.58.com/zd_p/f1513a3b-ae9b-40a5-bb91-a50c75b1b348/?target=fh-16-xgk_hvimob_32243050949077q-feykn&end=end
58,整租,万象新天 1室0厅1卫,1室0厅1卫,36㎡,万象新天,西乡,个人,1000,http://short.58.com/zd_p/3dc22255-574e-4c97-9ecf-3f2ed436d545/?target=fh-16-xgk_hvimob_84485883780316q-feykn&end=end
58,整租,西乡固戍东山得宝楼两厅一厅 2室2厅1卫,2室2厅1卫,85㎡,None,西乡,个人,2900,http://short.58.com/zd_p/6c47fb59-558e-4459-a325-d3748a4c9ce4/?target=fh-16-xgk_hvimob_32204068906718q-feykn&end=end
58,整租,固戍地铁口 1室0厅1卫,1室0厅1卫,26㎡,None,西乡,个人,800,http://short.58.com/zd_p/ce7e10ea-0e60-4fca-aff5-1e70c027ec41/?target=fh-16-xgk_hvimob_84439719829427q-feykn&end=end
58,单间,转租固戍地铁电梯公寓单间床、衣柜、电脑桌、空调、热水,主卧(1室),28㎡,None,西乡,个人,950,http://short.58.com/zd_p/67acd451-4607-4e26-9122-7c2b7ff12e6f/?target=fh-16-xgk_ephv_84433789711127q-feykn&end=end
58,整租,固戍（地铁口 1室0厅1卫,1室0厅1卫,32㎡,None,西乡,个人,1000,http://short.58.com/zd_p/1ef6bb71-a9b4-4515-a916-480aa0d5bc6d/?target=fh-16-xgk_hvimob_84431785042728q-feykn&end=end
58,单间,福中福花园二 3室2厅 次卧 朝东 精装修,次卧(3室),18㎡,None,宝安中心区,个人,1450,http://short.58.com/zd_p/618abbae-bb57-4a53-9ef6-3b96e067fae4/?target=fh-16-xgk_ephv_32147278607322q-feykn&end=end
58,单间,西乡固戍地铁附近 新房出租免中介限女生,次卧(4室),12㎡,None,宝安,个人,1350,http://short.58.com/zd_p/78e85c1e-5588-4908-90d7-66f38a742aec/?target=fh-16-xgk_ephv_32641955396053q-feykn&end=end
58,整租,财富港 1室1厅1卫,1室1厅1卫,42㎡,财富港,西乡,个人,3200,http://short.58.com/zd_p/2e9b46e8-3e1f-46f3-bcff-3f8b75421bdf/?target=fh-16-xgk_hvimob_84436878072334q-feykn&end=end
58,整租,中信领航 4室2厅2卫,4室2厅2卫,136㎡,中信领航,西乡,个人,4600,http://short.58.com/zd_p/5053e2c5-0b84-4984-a14f-eb776d54b0dc/?target=fh-16-xgk_hvimob_84489591813860q-feykn&end=end
58,整租,固戍雅居苑 3室2厅 120平米 简单装修 押一付一,3室2厅2卫,120㎡,None,西乡,个人,4200,http://short.58.com/zd_p/d0cad2ba-3f4a-48e7-8d69-cda4a31786ba/?target=fh-16-xgk_hvimob_31179074652512q-feykn&end=end
58,整租,文乐花园 3室2厅1卫,3室2厅1卫,15㎡,None,翻身路,个人,1200,http://short.58.com/zd_p/c8c48688-322a-4696-8ceb-8d69b33cd0ff/?target=fh-16-xgk_hvimob_32211189829226q-feykn&end=end
58,单间,宝安西乡后瑞地铁站 1室1厅 主卧 朝南 中等装修,主卧(1室),30㎡,None,西乡,个人,1000,http://short.58.com/zd_p/fe627029-a107-4470-bcf6-29a173af1a9f/?target=fh-16-xgk_ephv_84481417767174q-feykn&end=end
58,整租,宝安中心花园社区高层白领公寓 近地铁 房东直租,1室0厅1卫,42㎡,深航假日名居,宝安中心区,个人,1800,http://short.58.com/zd_p/e14ba005-6950-4709-bf66-9d45cfd8ef17/?target=fh-16-xgk_hvimob_32071598820257q-feykn&end=end
58,整租,灵芝地铁口旁 1室0厅1卫,1室0厅1卫,26㎡,None,宝安中心区,个人,1100,http://short.58.com/zd_p/9507160b-fd1e-43cc-a27a-de7e92e55f1e/?target=fh-16-xgk_hvimob_84431281538909q-feykn&end=end
58,单间,首月半价送宽带家具、福永地铁站附近单间,主卧(1室),20㎡,None,福永,个人,750,http://short.58.com/zd_p/dbb157bd-0a2a-43f9-aaa5-8e2f08ce6b22/?target=fh-16-xgk_ephv_84443155027984q-feykn&end=end
58,整租,固戍A口精品 1室0厅1卫,1室0厅1卫,36㎡,None,西乡,个人,1000,http://short.58.com/zd_p/09d85442-aa4b-4a37-9e8b-2dd21132665b/?target=fh-16-xgk_hvimob_84485464963021q-feykn&end=end
58,整租,西乡盐田下三村 1室0厅1卫,1室0厅1卫,20㎡,None,西乡,个人,1000,http://short.58.com/zd_p/17205e27-eeab-40ee-ab43-89561803ccdf/?target=fh-16-xgk_hvimob_32692725767901q-feykn&end=end
58,整租,固戍地铁站A 1室0厅1卫,1室0厅1卫,26㎡,None,深圳,个人,800,http://short.58.com/zd_p/59196348-99a5-427d-bdd8-1b6a03fc7c3a/?target=fh-16-xgk_hvimob_84443953634025q-feykn&end=end
58,单间,1号线地铁口 万象新天豪华装修合租,主卧(4室),20㎡,None,西乡,个人,1300,http://short.58.com/zd_p/ab6ff8a8-a6c7-41da-89c9-0ec47c0c978e/?target=fh-16-xgk_ephv_32610535992823q-feykn&end=end
58,整租,宝安西乡坪洲地铁站A出口附近三室一厅出租 家电家私齐,3室1厅1卫,65㎡,径贝新村,西乡,个人,2800,http://short.58.com/zd_p/14436dea-a84c-4b21-9a6e-2c05ca45d05e/?target=fh-16-xgk_hvimob_32273922383166q-feykn&end=end
58,整租,西乡.固戍【 1室0厅1卫,1室0厅1卫,36㎡,None,西乡,个人,1000,http://short.58.com/zd_p/e0d9f07b-f9ab-4fbd-a0cc-277d09b737e0/?target=fh-16-xgk_hvimob_84439174123763q-feykn&end=end
